[Script Info]
; Script generated by Aegisub 3.2.1
; http://www.aegisub.org/
Title: YYeTs
Original Script: YYeTs
Synch Point: 1
ScriptType: v4.00+

[Aegisub Project Garbage]
Video Zoom Percent: 0.875000
Scroll Position: 713
Active Line: 723
Video Position: 3317

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: Default,方正黑体_GBK,20,&H00FFFFFF,&HF0000000,&H00000000,&H32000000,0,0,0,0,100,100,0,0,1,2,1,2,5,5,2,134

[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:00:07.95,0:00:10.53,*Default,NTP,0,0,0,,這種事他媽怎么可能發生
Dialogue: 0,0:00:10.80,0:00:12.89,*Default,NTP,0,0,0,,大象怎么就掛了
Dialogue: 0,0:00:13.13,0:00:16.46,*Default,NTP,0,0,0,,它年紀大了而且心情一直不好
Dialogue: 0,0:00:16.58,0:00:18.52,*Default,NTP,0,0,0,,它最近剛被人從馬戲團解救出來
Dialogue: 0,0:00:18.52,0:00:21.61,*Default,NTP,0,0,0,,但結果發現它其實挺愛表演的
Dialogue: 0,0:00:21.61,0:00:23.57,*Default,NTP,0,0,0,,誰他媽在乎大象啊
Dialogue: 0,0:00:23.68,0:00:24.66,*Default,NTP,0,0,0,,我說我自己呢
Dialogue: 0,0:00:25.21,0:00:26.52,*Default,NTP,0,0,0,,現在形勢不妙啊
Dialogue: 0,0:00:26.53,0:00:29.12,*Default,NTP,0,0,0,,我想不出來什么好辦法把它挪走
Dialogue: 0,0:00:29.12,0:00:31.13,*Default,NTP,0,0,0,,它有四噸重
Dialogue: 0,0:00:31.16,0:00:31.92,*Default,NTP,0,0,0,,把它切碎
Dialogue: 0,0:00:32.34,0:00:33.87,*Default,NTP,0,0,0,,然后一點一點運走
Dialogue: 0,0:00:33.87,0:00:35.10,*Default,NTP,0,0,0,,我并不想打斷你們
Dialogue: 0,0:00:35.11,0:00:37.57,*Default,NTP,0,0,0,,但我可以找朋友幫忙
Dialogue: 0,0:00:37.63,0:00:39.48,*Default,NTP,0,0,0,,從特拉維斯空軍基地調支直升機小隊
Dialogue: 0,0:00:39.49,0:00:41.25,*Default,NTP,0,0,0,,用一架西科斯基空中起重機把它吊起來
Dialogue: 0,0:00:41.26,0:00:43.21,*Default,NTP,0,0,0,,然后等天黑之后把它丟進海里
Dialogue: 0,0:00:43.21,0:00:44.95,*Default,NTP,0,0,0,,絕對干凈  不留蹤跡
Dialogue: 0,0:00:45.45,0:00:46.25,*Default,NTP,0,0,0,,就這么辦
Dialogue: 0,0:00:46.28,0:00:47.30,*Default,NTP,0,0,0,,你看有那么難辦嗎  帕特莉斯
